,issueid,sentence,label
402,3751, would be well in a stack overflow question. ' ),0
403,3603," k40c ( mention in the stack overflow post)? "" )",-1
404,3747, environment solve my problem: http:// stack overflow com/questions/33655731/error-while-importing-tensorflow-in-python2-7-in-ubuntu-12-04-glibc-2-17-not-f/34897674#34897674'),0
405,3769," you want details, please use stack overflow Github issue be for code",0
406,3765, ask question like this on stack overflow Github issue be for bug,0
407,3765," that functionality, please ask a stack overflow question. "" )",0
408,3582, it be more of a stack overflow question because it be concern,0
409,3582, any type of bug. the stack overflow community be generally experience and,0
410,3791, google the error yields: http:// stack overflow com/questions/19377045/pip-cert-failed-but-curl-work http://stackoverflow.com/questions/32772895/python-pip-install-error-ssl-certificate-verify-faile I wouldn't recommend,0
411,3791, the error yields: http://stackoverflow.com/questions/19377045/pip-cert-failed-but-curl-work http:// stack overflow com/questions/32772895/python-pip-install-error-ssl-certificate-verify-faile I wouldn't recommend use,0
412,3888," 17151, "" please post to stack overflow since it's not clear there'",0
413,3797, please ask this question on stack overflow github issue be for bug,0
414,3797," 17156, ' I understand, but stack overflow be probably the easy way",0
415,3842, please ask this question on stack overflow ' ),0
416,3890, general question like this on stack overflow this be not a bug/issue.,0
417,3797, please ask this question on stack overflow github issue be for bug,0
418,3797," 17197, ' I understand, but stack overflow be probably the easy way",0
419,3897," example). you can ask on stack overflow first, tensorflow official developer also",0
420,3897, developer also answer question on stack overflow and they always response very,0
421,3699," by do bazel clean http:// stack overflow com/questions/38794497/tensorflow-bazel-0-3-0-build-cuda-8-0-gtx-1070-fails/38795005#comment64963046_38795005 on tue, Aug 9,",0
422,3699," similar configuration problem in the SO uestion below, solve by do",0
423,3699," similar configuration problem in the so question below, solve by do bazel",0
424,3879, direct any followup question to stack overflow ' ),0
425,3918, general question well suit to stack overflow can you please re -,0
426,3916, general question well suit to stack overflow can you please re -,0
427,3920, please can you reask on stack overflow ' ),0
428,3941, general discussion more suited to stack overflow please can you re -,0
429,3954, - devel for reference: http:// stack overflow com/questions/35582875/unable-to-start-tensorflow-within-docker-on-windows'),0
430,3954, devel`` http://b.gcr.io/tensorflow/tensorflow:latest-devel for reference: http:// stack overflow com/questions/35582875/unable-to-start-tensorflow-within-docker-on-window — you be receive,0
431,3947, general question well suit to stack overflow could you please re -,0
432,3952, usage question more suitable for stack overflow please can you re -,0
433,3953," try post this question on stack overflow "" )",0
434,3891," off ask for support on stack overflow "" )",0
435,3603," k40c ( mention in the stack overflow post)? "" )",-1
436,3981, general question well suit to stack overflow please can you re -,0
437,3981," be probably not suit to stack overflow as written... However, ./configure do",-1
438,3991, the trouble be this: http:// stack overflow com/questions/38710339/library-not-loaded-rpath-libcudart-7-5-dylib-tensorflow-error-on-mac'),0
439,3999, question be more suitable for stack overflow ' ),0
440,3987, general question well suited to stack overflow please can you re -,0
441,3990, your request for assistance on stack overflow ' ),0
442,3992, usage question well suit for stack overflow please can you re -,0
443,3994, usage question well suit to stack overflow could you please re -,0
444,4007, usage question well suit for stack overflow please re - ask your,0
445,4011, usage question well suit to stack overflow please can you re -,0
446,4019, you direct your question to stack overflow ' ),0
447,4056, have this issue - http:// stack overflow com/questions/35268167/low-accuracy-with-change-to-tensorflow-cifar10-example'),0
448,4056, and therefore more suitable for stack overflow please can you re -,0
449,3632," "" I also make a stack overflow question for it: http://stackoverflow.com/questions/38727375/why-do-jobs-in-slurm-freeze-indefinitely-when-they-are-tensorflow-scripts and",0
450,3632, stackoverflow question for it: http:// stack overflow com/questions/38727375/why-do-jobs-in-slurm-freeze-indefinitely-when-they-are-tensorflow-scripts and currently put a,0
451,3632," add some suggestion on the stack overflow thread ( remove queues, add",0
452,4032,"  ( 17557, ' stack overflow be the correct venue for",0
453,3821," problem make your code work, stack overflow be a more appropriate venue",0
454,4070, really a well question for stack overflow - - it's a request,0
455,3813," the tutorial page, or on stack overflow on how to use it.",0
456,3813, this type of question on stack overflow Avoid call tf.constant. Use tf.batch,0
457,3489, more appropriate for over on stack overflow since i'm not sure there',0
458,3589," follow the instruction here: http:// stack overflow com/a/38586576/6598481 in short, add the",0
459,4095," @mrry's excellent answer to this stack overflow post: http://stackoverflow.com/questions/35687678/using-a-pre-trained-word-embedding-word2vec-or-glove-in-tensorflow"")",0
460,4095," to this StackOverflow post: http:// stack overflow com/questions/35687678/using-a-pre-trained-word-embedding-word2vec-or-glove-in-tensorflow"")",0
461,4095, tf.variable... # what the attach stack overflow answer say ... so when,0
462,4095, tf.variable... # what the attach stack overflow answer say ... so when,0
463,2838, also ask by I on stack overflow http://stackoverflow.com/questions/38241410/tensorflow-remember-lstm-state-for-next-batch-stateful-lstm'),0
464,2838, by I on StackOverflow: http:// stack overflow com/questions/38241410/tensorflow-remember-lstm-state-for-next-batch-stateful-lstm'),0
465,2838, also ask by I on stack overflow http://stackoverflow.com/questions/38241410/tensorflow-remember-lstm-state-for-next-batch-stateful-lstm — you be receive,0
466,2838, by I on StackOverflow: http:// stack overflow com/questions/38241410/tensorflow-remember-lstm-state-for-next-batch-stateful-lstm — you be receive,0
467,4118, ' be well ask on stack overflow It's well to determine if,0
468,4030," you can create a new stack overflow question with the tensorflow tag,",0
469,4030, as backup choice. link to stack overflow question: http://stackoverflow.com/questions/39095577/tensorflow-build-failure-with-gcc-error-as the command I,0
470,4030, link to stackoverflow question: http:// stack overflow com/questions/39095577/tensorflow-build-failure-with-gcc-error-as the command I type:,0
471,4030," answer to your question on stack overflow on the miss "" as",0
472,3853," ( not bugs), I suspect stack overflow will yield more promptly answers.",0
473,4151, please also refer to this SO hread. ' ),0
474,4167, question be well ask on stack overflow use the #tensorflow tag. ',0
475,3839,"  ( 17919, ' http:// stack overflow com/questions/38768620/installing-a-package-in-conda-environment-but-only-works-in-python-not-ipython/38771575#38771575 on tue, Aug 16,",0
476,4155, this seem more like a stack overflow question. it doesn't seem like,0
477,4155, a question well suit for stack overflow please ask it there and,0
478,4178, these type of question on stack overflow and tag it with the,0
479,4201, a question well suit for stack overflow please ask it there and,0
480,4201, may find helpful: other-url http:// stack overflow com/questions/38732502/tensorflow-master-and-worker-service/38749421#38749421'),0
481,4208, a question well suit for stack overflow please ask it there and,0
482,4212, a question well suit for stack overflow please ask it there and,0
483,4235, a question well suit for stack overflow please ask it there and,0
484,3994, usage question well suit to stack overflow could you please re -,0
485,4242, not be registered. see this stack overflow answer for a description of,0
486,4242, please ask general question on stack overflow and tag with the tensorflow,0
